129,7,1.1.129,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
130,7,1.1.130,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
131,7,1.1.131,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
132,7,1.1.132,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
133,7,1.1.133,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
134,7,1.1.134,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
135,7,1.1.135,True,9/19/2021,4/28/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
136,7,1.1.136,True,12/30/2021,4/28/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
137,7,1.1.137,True,10/10/2021,4/28/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
138,7,1.1.138,True,12/30/2021,4/28/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
139,7,1.1.139,True,10/10/2021,4/28/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
140,7,1.1.140,True,12/30/2021,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
141,7,1.1.141,True,10/24/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
142,7,1.1.142,True,9/27/2021,4/30/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
143,7,1.1.143,True,9/27/2021,4/30/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
144,7,1.1.144,True,10/24/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
145,7,1.1.145,True,9/24/2021,4/30/2021,5,2,1.78,8,81527.19647943907,81527.19647943907,1589431.8634216355,1
146,7,1.1.146,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
147,7,1.1.147,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
148,7,1.1.148,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
149,7,1.1.149,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
150,7,1.1.150,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
151,7,1.1.151,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
152,7,1.1.152,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
153,7,1.1.153,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
154,7,1.1.154,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
155,7,1.1.155,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
156,7,1.1.156,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
157,7,1.1.157,True,1/14/2022,4/30/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
158,7,1.1.158,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
159,7,1.1.159,True,10/29/2021,4/30/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
160,7,1.1.160,True,10/4/2021,4/30/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
161,7,1.1.161,True,11/15/2021,6/6/2021,4,4,2.5,6,140625,140625,2741586.433062703,1
162,7,1.1.162,True,11/20/2021,6/7/2021,2,2,2.5,6,140625,140625,2741586.433062703,1
163,7,1.1.163,True,10/21/2021,6/7/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
164,7,1.1.164,True,11/20/2021,6/7/2021,11,11,2.5,6,140625,140625,2741586.433062703,1
165,7,1.1.165,True,11/20/2021,6/7/2021,6,6,2.5,6,140625,140625,2741586.433062703,1
166,7,1.1.166,True,12/16/2021,6/7/2021,2,1,1.9,8,128717.53041599997,128717.53041599997,2509441.671721538,1
167,7,1.1.167,True,11/20/2021,6/7/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
168,7,1.1.168,True,11/20/2021,6/7/2021,3,3,2.5,6,140625,140625,2741586.433062703,1
169,7,1.1.169,True,11/20/2021,6/7/2021,9,9,2.5,6,140625,140625,2741586.433062703,1
170,7,1.1.170,True,9/29/2021,6/7/2021,6,5,2.3,6,92683.33919999996,92683.33919999996,1806928.9622874202,1
171,7,1.1.171,True,11/20/2021,6/7/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
